date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:55	25143/25143	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:07:55%20GMT	https://www.simplxr.com/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/index.html	(from )
16:37:55	116/116	---M-Z	200	added ('OK')	text/plain	date:Wed,%2011%20Jul%202018%2011:07:56%20GMT	https://www.simplxr.com/robots.txt		(from )
16:37:57	23269/23269	---M--	200	added ('OK')	image/jpeg	etag:%225a291358-5ae5%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/cropped-simplxr-ogimage.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/cropped-simplxr-ogimage.jpg	(from https://www.simplxr.com/)
16:37:58	155286/155286	---MCZ	200	added ('OK')	text/css	etag:W/%225b20ebfe-25e96%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/styles/main_d6352320.css	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/styles/main_d6352320.css	(from https://www.simplxr.com/)
16:37:58	1480/1480	---M--	200	added ('OK')	image/png	etag:%225a2557ea-5c8%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/cropped-favicon-simplxr-32x32.png	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/cropped-favicon-simplxr-32x32.png	(from https://www.simplxr.com/)
16:37:59	17920/17920	---M--	200	added ('OK')	image/png	etag:%225a2557ea-4600%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/cropped-favicon-simplxr-192x192.png	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/cropped-favicon-simplxr-192x192.png	(from https://www.simplxr.com/)
16:37:59	16559/16559	---M--	200	added ('OK')	image/png	etag:%225a2557ea-40af%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/cropped-favicon-simplxr-180x180.png	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/12/cropped-favicon-simplxr-180x180.png	(from https://www.simplxr.com/)
16:37:59	16285/16285	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225b20eb84-3f9d%22	https://www.simplxr.com/wp-content/themes/simplxr/dist/images/spritemap.svg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/themes/simplxr/dist/images/spritemap.svg	(from https://www.simplxr.com/)
16:37:59	26879/26879	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:00%20GMT	https://www.simplxr.com/about-us/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/about-us/index.html	(from https://www.simplxr.com/)
16:38:01	17649/17649	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:00%20GMT	https://www.simplxr.com/diensten/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/diensten/index.html	(from https://www.simplxr.com/)
16:38:01	12864/12864	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:02%20GMT	https://www.simplxr.com/updates/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/updates/index.html	(from https://www.simplxr.com/)
